Inventory_ID,Store_ID,Product_ID,Stock_On_Hand,Reorder_Level,Safety_Stock,Inventory_Value,Last_Updated_Date,Update_Status,Is_Overstock
INV005410,ST10,P0429,33,38,15,3742.53,,Not Updated,No
INV005196,ST10,P0207,16,33,14,1647.36,2025-12-30,Updated,No
INV002933,ST06,P0119,70,75,25,25762.1,2025-12-19,Updated,No
INV003525,ST07,P0165,61,76,33,25038.67,2025-12-21,Updated,No
INV002620,ST05,P0367,18,33,15,5795.28,2025-12-31,Updated,No
INV001139,ST02,P0548,6,21,10,2005.74,2025-12-02,Updated,No
INV006207,ST12,P0117,34,87,31,479.4,2025-12-06,Updated,No
INV006618,ST12,P0552,9,22,7,2409.48,2025-12-16,Updated,No
INV005123,ST10,P0128,14,44,19,1430.94,2025-12-11,Updated,No
INV005574,ST11,P0004,41,93,28,20166.67,2025-12-08,Updated,No
INV004059,ST08,P0149,0,83,35,0.0,2025-12-25,Updated,No
INV000475,ST01,P0482,28,35,15,7256.76,2025-12-14,Updated,No
INV001981,ST04,P0243,5,23,11,1961.3,2025-12-08,Updated,No
INV000234,ST01,P0238,9,19,9,737.46,2025-12-29,Updated,No
INV000216,ST01,P0220,11,45,13,3713.16,2025-12-18,Updated,No
INV000839,ST02,P0248,8,17,5,1457.52,2025-12-12,Updated,No
INV003250,ST06,P0470,8,23,7,1136.32,2025-12-12,Updated,No
INV004877,ST09,P0463,45,82,25,5124.15,2025-12-21,Updated,No
INV000221,ST01,P0225,27,47,16,11212.56,2025-12-19,Updated,No
INV000437,ST01,P0443,18,34,16,1342.98,2025-12-18,Updated,No
INV002449,ST05,P0172,15,36,16,7816.35,2025-12-22,Updated,No
INV001736,ST03,P0568,20,44,20,38971.4,2025-12-23,Updated,No
INV001295,ST03,P0108,46,76,27,17268.86,2025-12-10,Updated,No
INV005262,ST10,P0276,79,11,3,19245.19,2025-12-23,Updated,No
INV000032,ST01,P0033,48,67,30,15160.32,2025-12-29,Updated,No
INV000203,ST01,P0207,14,43,16,1441.44,2025-12-21,Updated,No
INV001127,ST02,P0536,50,39,18,27664.0,2025-12-29,Updated,No
INV001700,ST03,P0530,53,8,3,9875.49,2025-12-10,Updated,No
INV001883,ST04,P0134,24,42,19,12611.52,2025-12-11,Updated,No
INV003589,ST07,P0233,9,18,6,247.68,2025-12-09,Updated,No
INV005525,ST10,P0551,23,40,16,13109.77,2025-12-23,Updated,No
INV002310,ST05,P0019,27,83,36,11297.88,2025-12-21,Updated,No
INV005377,ST10,P0394,53,74,34,2633.04,2025-12-25,Updated,No
INV004990,ST09,P0584,5,21,8,7710.6,2025-12-01,Updated,No
INV004736,ST09,P0309,32,46,15,10828.8,2025-12-13,Updated,No
INV000404,ST01,P0408,0,34,11,0.0,2025-12-28,Updated,No
INV005005,ST09,P0599,27,42,14,1343.52,2025-12-26,Updated,No
INV004029,ST08,P0112,34,64,25,18680.62,2025-12-26,Updated,No
INV003016,ST06,P0213,59,70,27,33257.12,2025-12-24,Updated,No
INV000562,ST01,P0570,9,18,6,11547.81,2025-12-01,Updated,No
INV000388,ST01,P0392,9,21,8,249.03,2025-12-16,Updated,No
INV005332,ST10,P0348,21,43,21,11357.22,2025-12-30,Updated,No
INV000220,ST01,P0224,60,92,34,27647.4,2025-12-09,Updated,No
INV005161,ST10,P0171,19,41,13,10749.44,2025-12-04,Updated,No
INV005827,ST11,P0292,22,47,17,8062.78,2025-12-22,Updated,No
INV001083,ST02,P0492,9,21,6,6827.58,2025-12-26,Updated,No
INV001450,ST03,P0268,21,38,18,5667.69,2025-12-24,Updated,No
INV000278,ST01,P0282,58,92,42,4604.04,2025-12-02,Updated,No
INV003080,ST06,P0279,49,74,29,29278.97,2025-12-13,Updated,No
INV004668,ST09,P0234,7,16,6,2920.96,2025-12-23,Updated,No
INV000967,ST02,P0376,18,35,17,4006.98,2025-12-05,Updated,No
INV004576,ST09,P0132,72,92,42,15566.4,2025-12-11,Updated,No
INV003969,ST08,P0046,0,36,15,0.0,2025-12-31,Updated,No
INV006027,ST11,P0521,25,35,11,7556.5,,Not Updated,No
INV005583,ST11,P0014,43,73,24,20856.29,2025-12-28,Updated,No
INV001311,ST03,P0126,31,44,20,10649.43,2025-12-22,Updated,No
INV003142,ST06,P0344,7,19,6,3049.34,2025-12-29,Updated,No
INV005331,ST10,P0347,15,36,15,299.25,2025-12-08,Updated,No
INV000578,ST01,P0586,7,19,6,171.08,2025-12-25,Updated,No
INV006360,ST12,P0276,51,10,3,12424.11,2025-12-26,Updated,No
INV004537,ST09,P0090,5,18,7,124.55,2025-12-10,Updated,No
INV003205,ST06,P0416,7,17,5,1444.66,2025-12-13,Updated,No
INV000074,ST01,P0075,42,85,39,3003.42,2025-12-30,Updated,No
INV003821,ST07,P0485,7,16,5,3929.38,2025-12-15,Updated,No
INV006464,ST12,P0385,137,23,11,38680.58,2025-12-15,Updated,Yes
INV005254,ST10,P0268,0,39,18,0.0,2025-12-07,Updated,No
INV000469,ST01,P0476,2,20,6,1082.56,2025-12-02,Updated,No
INV002345,ST05,P0057,79,87,43,28481.08,2025-12-25,Updated,No
INV003598,ST07,P0243,9,17,7,3530.34,2025-12-13,Updated,No
INV003462,ST07,P0100,13,47,16,7654.01,2025-12-02,Updated,No
INV005609,ST11,P0043,9,23,8,150.93,2025-12-08,Updated,No
INV001376,ST03,P0193,18,42,12,3686.4,2025-12-26,Updated,No
INV005403,ST10,P0422,55,8,3,5083.1,2025-12-06,Updated,No
INV004946,ST09,P0536,24,41,15,13278.72,2025-12-11,Updated,No
INV005029,ST10,P0025,66,86,28,25716.24,2025-12-05,Updated,No
INV003950,ST08,P0024,24,43,18,787.2,2025-12-25,Updated,No
INV004836,ST09,P0418,25,36,15,2321.0,2025-12-05,Updated,No
INV005958,ST11,P0441,11,42,19,481.03,2025-12-06,Updated,No
INV000193,ST01,P0196,247,45,14,44133.96,2025-12-16,Updated,Yes
INV005883,ST11,P0357,8,19,8,1329.44,2025-12-16,Updated,No
INV004714,ST09,P0286,5,19,7,855.3,2025-12-07,Updated,No
INV001917,ST04,P0172,16,42,19,8337.44,2025-12-09,Updated,No
INV004058,ST08,P0148,9,40,18,3463.38,2025-12-28,Updated,No
INV006381,ST12,P0298,67,88,32,28136.65,2025-12-23,Updated,No
INV004139,ST08,P0240,171,37,11,100282.95,2025-12-29,Updated,Yes
INV002042,ST04,P0316,7,17,6,3829.77,2025-12-12,Updated,No
INV006001,ST11,P0491,8,19,8,5700.64,2025-12-29,Updated,No
INV001461,ST03,P0280,73,66,23,1846.9,2025-12-07,Updated,No
INV005358,ST10,P0374,26,32,11,13352.04,2025-12-04,Updated,No
INV003842,ST07,P0506,28,40,17,5545.96,2025-12-16,Updated,No
INV004539,ST09,P0092,62,76,28,3594.14,2025-12-26,Updated,No
INV000858,ST02,P0267,17,37,13,8524.82,2025-12-17,Updated,No
INV000657,ST02,P0066,7,22,7,1032.29,2025-12-21,Updated,No
INV004737,ST09,P0311,23,47,15,8015.96,2025-12-27,Updated,No
INV005148,ST10,P0158,33,75,29,1537.47,2025-12-11,Updated,No
INV001514,ST03,P0338,28,8,3,7820.12,2025-12-05,Updated,No
INV001156,ST02,P0565,304,8,2,676314.88,2025-12-31,Updated,Yes
INV003383,ST07,P0016,77,82,38,12497.1,2025-12-13,Updated,No
INV000621,ST02,P0030,27,91,34,2466.72,2025-12-17,Updated,No
INV000280,ST01,P0284,0,46,15,0.0,2025-12-06,Updated,No
INV006196,ST12,P0104,21,35,12,1947.96,2025-12-17,Updated,No
INV006145,ST12,P0052,51,94,42,24858.93,2025-12-31,Updated,No
INV006459,ST12,P0379,12,46,17,4180.2,2025-12-09,Updated,No
INV003672,ST07,P0325,24,32,9,8628.96,2025-12-09,Updated,No
INV001427,ST03,P0245,15,36,12,6906.6,2025-12-07,Updated,No
INV003551,ST07,P0195,22,39,18,1469.38,2025-12-24,Updated,No
INV002456,ST05,P0181,67,73,27,29971.11,2025-12-29,Updated,No
INV006600,ST12,P0532,161,37,12,158607.54,2025-12-15,Updated,Yes
INV002741,ST05,P0510,18,45,21,13628.52,2025-12-13,Updated,No
INV004541,ST09,P0094,16,40,13,3054.4,2025-12-23,Updated,No
INV002392,ST05,P0110,12,36,14,2584.44,2025-12-09,Updated,No
INV006262,ST12,P0174,7,22,7,1395.73,2025-12-26,Updated,No
INV005652,ST11,P0093,23,46,15,557.75,2025-12-22,Updated,No
INV005425,ST10,P0446,109,23,10,9674.84,2025-12-19,Updated,Yes
INV005316,ST10,P0331,8,16,6,3461.2,2025-12-13,Updated,No
INV001378,ST03,P0195,14,40,13,935.06,,Not Updated,No
INV004652,ST09,P0215,38,84,37,806.36,2025-12-24,Updated,No
INV006417,ST12,P0336,20,46,20,976.6,2025-12-20,Updated,No
INV001039,ST02,P0448,26,35,11,1499.94,2025-12-09,Updated,No
INV004545,ST09,P0099,591,80,29,283904.58,2025-12-12,Updated,Yes
INV003050,ST06,P0248,7,16,7,1275.33,2025-12-29,Updated,No
INV004332,ST08,P0460,15,37,11,1765.2,2025-12-19,Updated,No
INV004370,ST08,P0505,23,46,14,4465.45,2025-12-26,Updated,No
INV001930,ST04,P0186,24,46,21,5111.04,2025-12-30,Updated,No
INV003166,ST06,P0373,28,39,14,15209.32,2025-12-30,Updated,No
INV006652,ST12,P0587,21,37,18,5862.15,2025-12-01,Updated,No
INV000768,ST02,P0177,67,66,29,17608.27,2025-12-06,Updated,No
INV002786,ST05,P0559,0,41,13,0.0,2025-12-12,Updated,No
INV001174,ST02,P0583,14,37,13,25777.64,2025-12-10,Updated,No
INV005515,ST10,P0541,20,42,19,12851.4,2025-12-10,Updated,No
INV005459,ST10,P0481,17,36,17,6145.5,2025-12-21,Updated,No
INV003315,ST06,P0541,22,34,13,14136.54,2025-12-18,Updated,No
INV002081,ST04,P0361,8,20,8,3125.04,2025-12-06,Updated,No
INV000182,ST01,P0185,61,73,33,25755.42,2025-12-08,Updated,No
INV004323,ST08,P0451,0,43,19,0.0,2025-12-26,Updated,No
INV004752,ST09,P0327,27,42,15,11097.0,2025-12-19,Updated,No
INV002120,ST04,P0401,17,44,18,679.83,,Not Updated,No
INV000020,ST01,P0021,8,22,7,247.12,2025-12-12,Updated,No
INV003034,ST06,P0232,49,94,38,27185.69,2025-12-05,Updated,No
INV001712,ST03,P0542,0,40,12,0.0,2025-12-12,Updated,No
INV003231,ST06,P0446,8,18,6,710.08,2025-12-13,Updated,No
INV001012,ST02,P0421,34,87,42,18544.28,2025-12-08,Updated,No
INV006282,ST12,P0194,17,46,16,658.41,2025-12-10,Updated,No
INV002690,ST05,P0445,18,44,19,1508.4,2025-12-15,Updated,No
INV004611,ST09,P0170,59,75,27,11256.02,2025-12-06,Updated,No
INV005381,ST10,P0398,0,38,15,0.0,2025-12-29,Updated,No
INV001794,ST04,P0031,31,79,28,11329.88,2025-12-31,Updated,No
INV005329,ST10,P0345,19,39,17,7163.19,2025-12-25,Updated,No
INV002875,ST06,P0058,9,16,6,3186.63,2025-12-19,Updated,No
INV005085,ST10,P0087,205,43,19,16067.9,2025-12-05,Updated,Yes
INV004658,ST09,P0224,49,93,43,22578.71,2025-12-31,Updated,No
INV003317,ST06,P0543,7,21,10,4991.07,2025-12-21,Updated,No
INV006339,ST12,P0254,24,46,19,7912.8,2025-12-23,Updated,No
INV000782,ST02,P0191,244,43,15,43380.76,2025-12-09,Updated,Yes
INV000392,ST01,P0396,8,19,7,2181.44,2025-12-04,Updated,No
INV000292,ST01,P0296,23,36,17,10369.09,2025-12-31,Updated,No
INV001854,ST04,P0101,54,66,30,11112.66,2025-12-18,Updated,No
INV004429,ST08,P0568,13,39,13,25331.41,2025-12-11,Updated,No
INV001036,ST02,P0445,20,46,15,1676.0,2025-12-18,Updated,No
INV004154,ST08,P0258,67,94,38,8479.52,2025-12-18,Updated,No
INV000065,ST01,P0066,7,18,8,1032.29,2025-12-15,Updated,No
INV004549,ST09,P0103,196,32,11,108536.96,2025-12-20,Updated,Yes
INV005289,ST10,P0304,22,44,18,11463.98,2025-12-03,Updated,No
INV001011,ST02,P0420,6,20,9,1718.76,2025-12-24,Updated,No
INV006284,ST12,P0196,25,42,19,4467.0,2025-12-27,Updated,No
INV006434,ST12,P0353,0,33,12,0.0,2025-12-09,Updated,No
INV006605,ST12,P0537,58,9,4,43341.66,2025-12-18,Updated,No
INV003074,ST06,P0273,204,41,15,117746.76,2025-12-09,Updated,Yes
INV004428,ST08,P0567,9,18,7,8739.9,2025-12-14,Updated,No
INV001355,ST03,P0171,19,37,16,10749.44,2025-12-29,Updated,No
INV002854,ST06,P0035,56,68,33,21605.36,2025-12-13,Updated,No
INV000330,ST01,P0334,29,38,14,5748.38,2025-12-25,Updated,No
INV001331,ST03,P0146,11,36,12,4956.16,2025-12-24,Updated,No
INV003683,ST07,P0337,21,38,15,4526.34,2025-12-21,Updated,No
INV005920,ST11,P0396,9,23,9,2454.12,2025-12-22,Updated,No
INV000519,ST01,P0527,5,16,6,5039.4,2025-12-23,Updated,No
INV000725,ST02,P0134,27,40,13,14187.96,2025-12-17,Updated,No
INV002898,ST06,P0081,70,88,40,7638.4,2025-12-10,Updated,No
INV005384,ST10,P0401,19,33,12,759.81,2025-12-02,Updated,No
INV005145,ST10,P0153,71,93,45,24936.62,2025-12-17,Updated,No
INV000908,ST02,P0317,17,38,16,2372.69,2025-12-28,Updated,No
INV005647,ST11,P0088,13,44,15,3191.76,2025-12-12,Updated,No
INV005059,ST10,P0058,6,21,8,2124.42,2025-12-05,Updated,No
INV003221,ST06,P0435,23,39,15,2373.83,2025-12-14,Updated,No
INV003172,ST06,P0380,30,34,15,10098.0,2025-12-05,Updated,No
INV002479,ST05,P0210,18,47,23,1804.5,2025-12-30,Updated,No
INV000497,ST01,P0504,19,41,19,18639.0,2025-12-05,Updated,No
INV000492,ST01,P0499,14,38,17,4955.58,2025-12-29,Updated,No
INV003959,ST08,P0034,21,34,12,7013.58,2025-12-26,Updated,No
INV003962,ST08,P0037,0,38,17,0.0,2025-12-10,Updated,No
INV004448,ST08,P0590,24,39,17,9180.24,2025-12-04,Updated,No
INV003295,ST06,P0518,9,21,10,10495.35,2025-12-10,Updated,No
INV006315,ST12,P0227,11,40,15,2823.59,2025-12-09,Updated,No
INV002241,ST04,P0539,138,22,7,77620.86,2025-12-03,Updated,Yes
INV003203,ST06,P0414,71,72,21,6294.86,2025-12-01,Updated,No
INV000270,ST01,P0274,8,21,8,2320.0,2025-12-20,Updated,No
INV004371,ST08,P0506,21,40,13,4159.47,2025-12-26,Updated,No
INV003199,ST06,P0409,23,46,19,7975.94,2025-12-11,Updated,No
INV000154,ST01,P0157,65,69,31,8827.65,2025-12-31,Updated,No
INV002491,ST05,P0222,9,21,9,4956.57,2025-12-27,Updated,No
INV001189,ST02,P0598,21,39,19,4038.09,2025-12-13,Updated,No
INV001478,ST03,P0300,31,9,2,2245.02,2025-12-09,Updated,No
INV005766,ST11,P0223,23,46,21,13002.13,2025-12-22,Updated,No
INV001826,ST04,P0069,34,79,36,2233.12,2025-12-26,Updated,No
INV002704,ST05,P0459,44,80,34,905.08,2025-12-25,Updated,No
INV003935,ST08,P0008,45,80,36,24382.8,2025-12-27,Updated,No
INV001788,ST04,P0024,187,33,10,6133.6,2025-12-27,Updated,Yes
INV003536,ST07,P0177,54,88,40,14191.74,2025-12-23,Updated,No
INV005428,ST10,P0450,5,16,6,118.65,2025-12-25,Updated,No
INV003245,ST06,P0463,410,74,22,46686.7,2025-12-26,Updated,Yes
INV002482,ST05,P0213,55,78,28,31002.4,2025-12-29,Updated,No
INV004900,ST09,P0489,14,44,16,1091.16,2025-12-27,Updated,No
INV001555,ST03,P0379,12,47,23,4180.2,2025-12-07,Updated,No
INV002248,ST04,P0547,8,16,6,1603.12,,Not Updated,No
INV004038,ST08,P0124,17,43,18,7014.88,2025-12-01,Updated,No
INV000928,ST02,P0337,22,45,20,4741.88,2025-12-18,Updated,No
INV001980,ST04,P0242,19,42,20,6874.39,2025-12-06,Updated,No
INV002553,ST05,P0292,28,33,13,10261.72,2025-12-16,Updated,No
INV004593,ST09,P0149,81,70,21,19395.45,2025-12-23,Updated,No
INV001094,ST02,P0503,5,19,8,4880.25,2025-12-17,Updated,No
INV002090,ST04,P0370,60,73,26,16996.8,2025-12-24,Updated,No
INV000180,ST01,P0183,15,87,33,1038.75,2025-12-21,Updated,No
INV004480,ST09,P0024,24,33,13,787.2,2025-12-27,Updated,No
INV004550,ST09,P0105,17,43,13,6431.95,,Not Updated,No
INV006425,ST12,P0344,3,18,5,1306.86,2025-12-02,Updated,No
INV003486,ST07,P0124,0,35,11,0.0,2025-12-16,Updated,No
INV002547,ST05,P0286,4,21,6,684.24,2025-12-14,Updated,No
INV004378,ST08,P0514,21,47,17,9525.18,2025-12-22,Updated,No
INV001608,ST03,P0435,12,43,19,1238.52,2025-12-02,Updated,No
INV004897,ST09,P0486,20,34,10,884.0,2025-12-30,Updated,No
INV004190,ST08,P0297,14,33,12,3862.88,2025-12-22,Updated,No
INV003572,ST07,P0216,32,45,16,11703.36,2025-12-25,Updated,No
INV000611,ST02,P0020,23,39,14,2179.02,2025-12-26,Updated,No
INV004270,ST08,P0389,30,89,29,3009.6,2025-12-30,Updated,No
INV003210,ST06,P0423,14,40,14,2863.56,2025-12-20,Updated,No
INV001069,ST02,P0478,15,42,16,5892.75,2025-12-28,Updated,No
INV002629,ST05,P0377,41,89,32,15033.06,2025-12-16,Updated,No
INV003929,ST07,P0600,22,32,13,6581.96,2025-12-09,Updated,No
INV001059,ST02,P0468,62,88,39,7151.08,2025-12-14,Updated,No
INV001129,ST02,P0538,59,11,5,61607.21,2025-12-05,Updated,No
INV004681,ST09,P0251,20,46,18,7686.6,2025-12-09,Updated,No
INV001063,ST02,P0472,62,11,4,4969.92,2025-12-28,Updated,No
INV004306,ST08,P0432,5,16,6,540.55,2025-12-19,Updated,No
INV000197,ST01,P0201,11,44,21,1757.03,2025-12-15,Updated,No
INV004938,ST09,P0528,17,46,21,14289.86,2025-12-12,Updated,No
INV002577,ST05,P0318,12,35,10,896.64,2025-12-24,Updated,No
INV003784,ST07,P0446,6,19,6,532.56,2025-12-25,Updated,No
INV002755,ST05,P0524,62,8,3,33542.0,2025-12-19,Updated,No
INV004768,ST09,P0345,27,37,14,10179.27,2025-12-25,Updated,No
INV000298,ST01,P0302,24,32,10,7238.64,2025-12-12,Updated,No
INV004559,ST09,P0114,7,18,8,1161.65,2025-12-17,Updated,No
INV001480,ST03,P0302,19,32,14,5730.59,2025-12-20,Updated,No
INV004640,ST09,P0203,168,35,13,22900.08,2025-12-31,Updated,Yes
INV005031,ST10,P0027,28,34,11,15267.84,2025-12-13,Updated,No
INV006136,ST12,P0042,26,33,15,7920.9,2025-12-31,Updated,No
INV005336,ST10,P0352,28,40,15,14952.56,2025-12-30,Updated,No
INV000913,ST02,P0322,58,8,3,27766.34,2025-12-02,Updated,No
INV003445,ST07,P0082,23,33,15,950.59,2025-12-24,Updated,No
INV002985,ST06,P0179,19,41,16,458.28,2025-12-02,Updated,No
INV003082,ST06,P0281,27,44,17,4967.73,2025-12-30,Updated,No
INV006517,ST12,P0443,8,33,13,596.88,2025-12-15,Updated,No
INV005552,ST10,P0581,5,16,4,10176.3,2025-12-27,Updated,No
INV003435,ST07,P0071,328,93,35,61047.36,2025-12-19,Updated,Yes
INV006065,ST11,P0566,6,18,8,4147.92,2025-12-27,Updated,No
INV002498,ST05,P0229,0,41,12,0.0,2025-12-26,Updated,No
INV002653,ST05,P0405,21,45,17,4184.04,2025-12-16,Updated,No
INV001955,ST04,P0213,69,67,21,38893.92,2025-12-30,Updated,No
INV006261,ST12,P0173,0,36,16,0.0,2025-12-05,Updated,No
INV002767,ST05,P0537,33,11,3,24659.91,2025-12-12,Updated,No
INV004787,ST09,P0367,8,44,16,2575.68,2025-12-11,Updated,No
INV000669,ST02,P0078,73,81,25,16508.22,2025-12-23,Updated,No
INV003943,ST08,P0017,52,79,25,10163.4,2025-12-03,Updated,No
INV003595,ST07,P0240,24,45,14,14074.8,2025-12-01,Updated,No
INV001165,ST02,P0574,12,23,10,21498.12,2025-12-28,Updated,No
INV001933,ST04,P0189,68,74,35,5474.0,2025-12-01,Updated,No
INV006481,ST12,P0402,66,87,40,2114.64,2025-12-22,Updated,No
INV001008,ST02,P0417,15,32,11,1354.65,2025-12-11,Updated,No
INV006340,ST12,P0255,44,9,4,25035.12,2025-12-31,Updated,No
INV000894,ST02,P0303,15,46,15,7210.8,2025-12-18,Updated,No
INV000821,ST02,P0230,9,22,10,3395.34,2025-12-03,Updated,No
INV003677,ST07,P0330,9,16,7,3847.95,2025-12-03,Updated,No
INV003499,ST07,P0137,38,83,40,14571.86,2025-12-09,Updated,No
INV006591,ST12,P0523,229,39,12,60545.31,2025-12-21,Updated,Yes
INV001219,ST03,P0030,53,88,34,4842.08,2025-12-23,Updated,No
INV005084,ST10,P0086,0,69,34,0.0,2025-12-03,Updated,No
INV003748,ST07,P0409,31,46,15,10750.18,2025-12-11,Updated,No
INV004462,ST09,P0006,33,74,36,17217.09,2025-12-21,Updated,No
INV000660,ST02,P0069,56,92,28,3678.08,2025-12-23,Updated,No
INV004894,ST09,P0483,6,17,5,1789.2,2025-12-17,Updated,No
INV005030,ST10,P0026,21,46,18,11517.66,2025-12-18,Updated,No
INV004682,ST09,P0252,14,41,14,2525.04,2025-12-04,Updated,No
INV001909,ST04,P0162,30,74,33,4784.4,2025-12-12,Updated,No
INV005102,ST10,P0106,9,17,8,557.28,2025-12-24,Updated,No
INV004209,ST08,P0316,6,22,8,3282.66,2025-12-17,Updated,No
INV000189,ST01,P0192,26,33,10,3884.4,2025-12-31,Updated,No
INV000401,ST01,P0405,15,41,19,2988.6,2025-12-27,Updated,No
INV001088,ST02,P0497,6,19,8,1188.12,2025-12-07,Updated,No
INV001175,ST02,P0584,2,19,6,3084.24,2025-12-02,Updated,No
INV004206,ST08,P0313,15,41,12,5770.2,2025-12-29,Updated,No
INV005422,ST10,P0443,26,43,15,1939.86,2025-12-08,Updated,No
INV002583,ST05,P0324,23,43,18,1150.69,2025-12-10,Updated,No
INV006460,ST12,P0380,14,37,11,4712.4,2025-12-28,Updated,No
INV003094,ST06,P0295,45,90,41,18016.65,2025-12-09,Updated,No
INV000639,ST02,P0048,21,39,18,872.76,2025-12-05,Updated,No
INV001007,ST02,P0416,5,22,8,1031.9,2025-12-24,Updated,No
INV005160,ST10,P0170,30,77,31,5723.4,2025-12-25,Updated,No
INV005468,ST10,P0491,6,17,7,4275.48,2025-12-15,Updated,No
INV001510,ST03,P0334,12,34,12,2378.64,2025-12-03,Updated,No
INV004754,ST09,P0329,22,37,16,1280.4,2025-12-15,Updated,No
INV000998,ST02,P0407,8,21,9,3777.12,2025-12-08,Updated,No
INV002027,ST04,P0298,39,70,22,16378.05,2025-12-11,Updated,No
INV005401,ST10,P0420,6,18,5,1718.76,2025-12-20,Updated,No
INV000614,ST02,P0023,248,42,14,25854.0,2025-12-10,Updated,Yes
INV003438,ST07,P0074,37,92,41,3362.93,2025-12-30,Updated,No
INV005871,ST11,P0344,7,17,5,3049.34,2025-12-11,Updated,No
INV004862,ST09,P0447,38,88,31,1672.76,2025-12-08,Updated,No
INV002850,ST06,P0029,17,33,11,8240.41,2025-12-26,Updated,No
INV005802,ST11,P0266,69,9,3,19304.13,2025-12-16,Updated,No
INV004036,ST08,P0122,8,33,13,1321.76,2025-12-01,Updated,No
INV006364,ST12,P0280,49,81,28,1239.7,2025-12-15,Updated,No
INV005350,ST10,P0366,6,23,7,2116.92,2025-12-29,Updated,No
INV000934,ST02,P0343,19,47,22,8758.43,2025-12-12,Updated,No
INV004383,ST08,P0520,8,17,7,2777.28,2025-12-15,Updated,No
INV001793,ST04,P0029,19,36,14,9209.87,2025-12-02,Updated,No
INV002368,ST05,P0081,38,84,29,4146.56,2025-12-31,Updated,No
INV003198,ST06,P0408,20,43,16,3850.4,2025-12-31,Updated,No
INV005792,ST11,P0254,22,32,12,7253.4,,Not Updated,No
INV000570,ST01,P0578,16,43,18,18056.0,2025-12-17,Updated,No
INV002375,ST05,P0090,4,23,8,99.64,2025-12-26,Updated,No
INV000066,ST01,P0067,0,37,13,0.0,2025-12-30,Updated,No
INV003583,ST07,P0227,13,37,14,3336.97,2025-12-27,Updated,No
INV002056,ST04,P0332,7,17,7,3358.95,2025-12-25,Updated,No
INV006142,ST12,P0049,27,46,14,735.21,2025-12-10,Updated,No
INV001108,ST02,P0517,64,9,2,21543.68,2025-12-16,Updated,No
INV001383,ST03,P0201,18,38,18,2875.14,2025-12-02,Updated,No
INV006596,ST12,P0528,27,42,18,22695.66,2025-12-01,Updated,No
INV004268,ST08,P0386,6,19,6,3298.8,2025-12-03,Updated,No
INV000043,ST01,P0044,81,68,26,48166.65,2025-12-03,Updated,No
INV005873,ST11,P0346,58,67,27,7714.0,2025-12-02,Updated,No
INV002588,ST05,P0330,6,21,8,2565.3,2025-12-13,Updated,No
INV004786,ST09,P0365,10,21,9,623.4,2025-12-29,Updated,No
INV003012,ST06,P0209,15,40,16,947.1,2025-12-04,Updated,No
INV001029,ST02,P0438,71,91,35,3905.71,2025-12-08,Updated,No
INV004833,ST09,P0415,31,42,17,7540.75,2025-12-25,Updated,No
INV003071,ST06,P0270,26,34,15,1544.92,2025-12-03,Updated,No
INV001367,ST03,P0183,28,67,24,1939.0,2025-12-08,Updated,No
INV005413,ST10,P0432,10,22,10,1081.1,2025-12-08,Updated,No
INV004330,ST08,P0458,6,19,5,582.6,2025-12-24,Updated,No
INV005529,ST10,P0555,14,37,13,2940.0,2025-12-15,Updated,No
INV002154,ST04,P0438,330,65,28,18153.3,2025-12-07,Updated,Yes
INV001804,ST04,P0043,9,20,7,150.93,2025-12-29,Updated,No
INV005930,ST11,P0408,14,43,14,2695.28,2025-12-21,Updated,No
INV002723,ST05,P0486,19,37,11,839.8,2025-12-12,Updated,No
INV002824,ST06,P0001,54,75,31,16446.78,2025-12-27,Updated,No
INV001724,ST03,P0554,66,11,3,76480.8,2025-12-22,Updated,No
INV002153,ST04,P0437,6,33,10,425.28,2025-12-21,Updated,No
INV002187,ST04,P0478,10,34,13,3928.5,2025-12-17,Updated,No
INV005137,ST10,P0144,19,36,17,8338.91,2025-12-30,Updated,No
INV001591,ST03,P0418,30,42,12,2785.2,2025-12-11,Updated,No
INV003610,ST07,P0256,292,46,21,128246.4,2025-12-04,Updated,Yes
INV003755,ST07,P0416,2,17,6,412.76,2025-12-27,Updated,No
INV004460,ST09,P0004,40,86,41,19674.8,2025-12-29,Updated,No
INV004551,ST09,P0106,9,20,8,557.28,2025-12-24,Updated,No
INV003577,ST07,P0221,15,43,13,299.7,2025-12-15,Updated,No
INV000233,ST01,P0237,6,17,7,569.22,2025-12-15,Updated,No
INV000833,ST02,P0242,14,44,18,5065.34,2025-12-30,Updated,No
INV004650,ST09,P0213,530,84,40,298750.4,2025-12-04,Updated,Yes
INV004087,ST08,P0180,17,33,13,2246.38,2025-12-17,Updated,No
INV001417,ST03,P0235,15,36,14,2382.45,2025-12-14,Updated,No
INV000678,ST02,P0087,29,44,19,2273.02,2025-12-11,Updated,No
INV006447,ST12,P0367,12,33,13,3863.52,2025-12-29,Updated,No
INV001600,ST03,P0427,56,8,3,25153.52,2025-12-19,Updated,No
INV003931,ST08,P0002,17,33,16,9681.67,2025-12-27,Updated,No
INV001220,ST03,P0031,37,78,38,13522.76,2025-12-11,Updated,No
INV003640,ST07,P0289,21,35,14,10761.03,2025-12-16,Updated,No
INV002942,ST06,P0128,0,42,14,0.0,2025-12-08,Updated,No
INV005679,ST11,P0124,18,39,13,7427.52,2025-12-20,Updated,No
